This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202203 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
196909,   0.1689,   0.3500,   0.4790,   0.6330,   1.0309,   0.1700,   0.3528,   0.4871,   0.6572,   1.1377,   0.1691,   0.3374,   0.4832,   0.6357,   0.9748,   0.1763,   0.3405,   0.4890,   0.6290,   1.0082,   0.1500,   0.3307,   0.4788,   0.6324,   0.9353
196910,   0.1680,   0.3502,   0.4792,   0.6322,   1.0386,   0.1700,   0.3534,   0.4878,   0.6565,   1.1355,   0.1688,   0.3371,   0.4831,   0.6364,   0.9735,   0.1769,   0.3405,   0.4890,   0.6288,   1.0124,   0.1502,   0.3299,   0.4770,   0.6314,   0.9346
196911,   0.1677,   0.3499,   0.4797,   0.6324,   1.0382,   0.1702,   0.3533,   0.4877,   0.6576,   1.1248,   0.1676,   0.3376,   0.4825,   0.6374,   0.9708,   0.1759,   0.3399,   0.4889,   0.6287,   1.0115,   0.1498,   0.3297,   0.4766,   0.6311,   0.9322
196912,   0.1673,   0.3499,   0.4785,   0.6320,   1.0346,   0.1711,   0.3532,   0.4876,   0.6561,   1.1337,   0.1675,   0.3374,   0.4819,   0.6370,   0.9710,   0.1738,   0.3404,   0.4891,   0.6281,   1.0094,   0.1493,   0.3294,   0.4766,   0.6305,   0.9266
197001,   0.1660,   0.3502,   0.4775,   0.6325,   1.0281,   0.1706,   0.3538,   0.4880,   0.6567,   1.1382,   0.1669,   0.3370,   0.4814,   0.6368,   0.9661,   0.1739,   0.3411,   0.4891,   0.6278,   1.0085,   0.1489,   0.3293,   0.4768,   0.6307,   0.9278
197002,   0.1655,   0.3498,   0.4785,   0.6318,   1.0318,   0.1727,   0.3533,   0.4884,   0.6570,   1.1425,   0.1677,   0.3369,   0.4810,   0.6371,   0.9691,   0.1733,   0.3422,   0.4896,   0.6282,   1.0154,   0.1493,   0.3290,   0.4749,   0.6303,   0.9294
197003,   0.1661,   0.3494,   0.4778,   0.6326,   1.0350,   0.1734,   0.3539,   0.4887,   0.6576,   1.1394,   0.1682,   0.3366,   0.4813,   0.6377,   0.9668,   0.1721,   0.3426,   0.4898,   0.6278,   0.9590,   0.1499,   0.3295,   0.4750,   0.6301,   0.9299
197004,   0.1663,   0.3494,   0.4787,   0.6325,   1.0324,   0.1747,   0.3541,   0.4884,   0.6577,   1.1314,   0.1695,   0.3364,   0.4807,   0.6369,   0.9671,   0.1729,   0.3422,   0.4897,   0.6271,   0.9517,   0.1499,   0.3290,   0.4739,   0.6298,   0.9294
197005,   0.1685,   0.3494,   0.4789,   0.6334,   1.0285,   0.1784,   0.3540,   0.4888,   0.6577,   1.1436,   0.1716,   0.3359,   0.4803,   0.6372,   0.9658,   0.1735,   0.3429,   0.4898,   0.6280,   0.9588,   0.1495,   0.3282,   0.4741,   0.6304,   0.9293
197006,   0.1685,   0.3489,   0.4788,   0.6339,   1.0190,   0.1776,   0.3547,   0.4912,   0.6582,   1.1459,   0.1702,   0.3355,   0.4798,   0.6380,   0.9602,   0.1728,   0.3437,   0.4899,   0.6277,   0.9555,   0.1488,   0.3279,   0.4751,   0.6308,   0.9275
197007,   0.2382,   0.4734,   0.6823,   0.9342,   1.6708,   0.2220,   0.4740,   0.6837,   0.9321,   1.6392,   0.2094,   0.4653,   0.6753,   0.9208,   1.5580,   0.2010,   0.5031,   0.6910,   0.9092,   1.5705,   0.1886,   0.4849,   0.6702,   0.9006,   1.6117
197008,   0.2378,   0.4716,   0.6814,   0.9338,   1.6686,   0.2229,   0.4728,   0.6841,   0.9302,   1.6423,   0.2141,   0.4654,   0.6737,   0.9207,   1.5488,   0.2008,   0.5034,   0.6906,   0.9083,   1.5551,   0.1918,   0.4848,   0.6705,   0.8993,   1.6040
197009,   0.2362,   0.4718,   0.6804,   0.9350,   1.6693,   0.2231,   0.4713,   0.6842,   0.9319,   1.6316,   0.2117,   0.4657,   0.6732,   0.9200,   1.5534,   0.2003,   0.5031,   0.6902,   0.9082,   1.5627,   0.1914,   0.4857,   0.6705,   0.8992,   1.6001
197010,   0.2356,   0.4714,   0.6814,   0.9342,   1.6848,   0.2207,   0.4703,   0.6832,   0.9332,   1.6265,   0.2078,   0.4660,   0.6721,   0.9210,   1.5579,   0.1992,   0.5017,   0.6900,   0.9094,   1.5756,   0.1903,   0.4846,   0.6714,   0.8991,   1.6057
197011,   0.2373,   0.4713,   0.6814,   0.9333,   1.6846,   0.2210,   0.4709,   0.6824,   0.9356,   1.6255,   0.2079,   0.4656,   0.6729,   0.9204,   1.5621,   0.1994,   0.5039,   0.6896,   0.9088,   1.5651,   0.1898,   0.4842,   0.6715,   0.8978,   1.6018
197012,   0.2402,   0.4717,   0.6813,   0.9346,   1.6832,   0.2209,   0.4710,   0.6821,   0.9355,   1.6123,   0.2071,   0.4654,   0.6729,   0.9198,   1.5634,   0.1985,   0.5036,   0.6894,   0.9065,   1.5538,   0.1905,   0.4839,   0.6717,   0.8985,   1.6027
197101,   0.2402,   0.4721,   0.6812,   0.9350,   1.6861,   0.2218,   0.4710,   0.6832,   0.9353,   1.6163,   0.2099,   0.4647,   0.6718,   0.9203,   1.5685,   0.2003,   0.5033,   0.6898,   0.9067,   1.5595,   0.1910,   0.4837,   0.6718,   0.8984,   1.6107
197102,   0.2407,   0.4727,   0.6808,   0.9333,   1.6852,   0.2254,   0.4718,   0.6828,   0.9358,   1.6307,   0.2108,   0.4658,   0.6709,   0.9207,   1.5690,   0.2010,   0.5030,   0.6896,   0.9076,   1.5527,   0.1909,   0.4828,   0.6712,   0.9003,   1.6071
197103,   0.2406,   0.4734,   0.6804,   0.9337,   1.6837,   0.2249,   0.4715,   0.6819,   0.9346,   1.6290,   0.2099,   0.4651,   0.6699,   0.9212,   1.5795,   0.2003,   0.5024,   0.6901,   0.9087,   1.5536,   0.1913,   0.4821,   0.6705,   0.8993,   1.6086
197104,   0.2392,   0.4733,   0.6807,   0.9336,   1.6900,   0.2237,   0.4699,   0.6813,   0.9362,   1.6256,   0.2088,   0.4656,   0.6698,   0.9233,   1.5776,   0.1996,   0.5015,   0.6897,   0.9084,   1.5490,   0.1906,   0.4815,   0.6705,   0.8988,   1.6125
197105,   0.2407,   0.4735,   0.6810,   0.9334,   1.7010,   0.2228,   0.4695,   0.6832,   0.9347,   1.6457,   0.2083,   0.4647,   0.6692,   0.9217,   1.5929,   0.1994,   0.5010,   0.6903,   0.9080,   1.5597,   0.1914,   0.4810,   0.6696,   0.8989,   1.6130
197106,   0.2401,   0.4730,   0.6822,   0.9334,   1.6933,   0.2201,   0.4682,   0.6843,   0.9347,   1.6342,   0.2094,   0.4637,   0.6691,   0.9221,   1.5127,   0.1990,   0.5010,   0.6904,   0.9081,   1.5569,   0.1921,   0.4809,   0.6691,   0.8985,   1.6031
197107,   0.2943,   0.5534,   0.7583,   1.0239,   1.9296,   0.2774,   0.5502,   0.7667,   1.0168,   1.8524,   0.2744,   0.5582,   0.7792,   1.0221,   2.0219,   0.2719,   0.5595,   0.7682,   1.0016,   2.0014,   0.2465,   0.5556,   0.7498,   0.9725,   1.6536
197108,   0.2965,   0.5552,   0.7578,   1.0230,   1.9263,   0.2790,   0.5517,   0.7670,   1.0178,   1.8323,   0.2737,   0.5585,   0.7789,   1.0222,   2.0518,   0.2725,   0.5604,   0.7681,   1.0009,   2.0129,   0.2480,   0.5556,   0.7488,   0.9728,   1.6468
197109,   0.2967,   0.5543,   0.7582,   1.0238,   1.9484,   0.2781,   0.5503,   0.7668,   1.0190,   1.8594,   0.2704,   0.5581,   0.7793,   1.0215,   2.1363,   0.2702,   0.5601,   0.7684,   1.0028,   2.0262,   0.2490,   0.5554,   0.7492,   0.9732,   1.6507
197110,   0.2977,   0.5552,   0.7585,   1.0243,   1.9360,   0.2767,   0.5499,   0.7674,   1.0185,   1.8400,   0.2689,   0.5578,   0.7797,   1.0197,   2.1296,   0.2690,   0.5602,   0.7673,   1.0030,   2.0358,   0.2485,   0.5549,   0.7483,   0.9729,   1.6477
197111,   0.2980,   0.5557,   0.7583,   1.0228,   1.9211,   0.2777,   0.5489,   0.7676,   1.0170,   1.8233,   0.2698,   0.5575,   0.7800,   1.0201,   2.0454,   0.2689,   0.5600,   0.7670,   1.0027,   2.0304,   0.2473,   0.5547,   0.7473,   0.9727,   1.6446
197112,   0.2974,   0.5552,   0.7591,   1.0228,   1.8973,   0.2746,   0.5490,   0.7684,   1.0154,   1.8278,   0.2698,   0.5580,   0.7798,   1.0208,   1.9986,   0.2669,   0.5607,   0.7663,   1.0003,   2.0193,   0.2468,   0.5539,   0.7473,   0.9727,   1.6448
197201,   0.2983,   0.5546,   0.7587,   1.0230,   1.9098,   0.2736,   0.5494,   0.7679,   1.0152,   1.8428,   0.2686,   0.5581,   0.7779,   1.0210,   2.0159,   0.2662,   0.5606,   0.7668,   1.0016,   2.0161,   0.2459,   0.5537,   0.7482,   0.9724,   1.6500
197202,   0.2964,   0.5553,   0.7596,   1.0224,   1.8583,   0.2712,   0.5473,   0.7677,   1.0159,   1.8210,   0.2666,   0.5588,   0.7784,   1.0198,   1.9806,   0.2641,   0.5610,   0.7670,   1.0023,   2.0117,   0.2448,   0.5527,   0.7476,   0.9727,   1.6484
197203,   0.2944,   0.5551,   0.7590,   1.0234,   1.8504,   0.2730,   0.5470,   0.7662,   1.0135,   1.8211,   0.2653,   0.5586,   0.7776,   1.0186,   1.9896,   0.2629,   0.5607,   0.7670,   1.0026,   2.0123,   0.2440,   0.5520,   0.7482,   0.9731,   1.6501
197204,   0.2945,   0.5539,   0.7597,   1.0231,   1.8541,   0.2727,   0.5463,   0.7670,   1.0117,   1.8392,   0.2650,   0.5585,   0.7768,   1.0188,   1.9720,   0.2628,   0.5600,   0.7676,   1.0036,   2.0133,   0.2444,   0.5521,   0.7473,   0.9729,   1.6513
197205,   0.2938,   0.5549,   0.7599,   1.0230,   1.8440,   0.2709,   0.5468,   0.7680,   1.0119,   1.8499,   0.2627,   0.5587,   0.7773,   1.0194,   1.9688,   0.2629,   0.5594,   0.7674,   1.0047,   1.9971,   0.2438,   0.5526,   0.7470,   0.9732,   1.6477
197206,   0.2925,   0.5545,   0.7594,   1.0215,   1.8506,   0.2693,   0.5476,   0.7679,   1.0102,   1.8544,   0.2604,   0.5585,   0.7769,   1.0195,   1.9534,   0.2622,   0.5586,   0.7675,   1.0048,   1.9994,   0.2424,   0.5511,   0.7470,   0.9729,   1.6448
197207,   0.2422,   0.4893,   0.7271,   0.9655,   1.6945,   0.2443,   0.4935,   0.7309,   0.9629,   1.8752,   0.2275,   0.4850,   0.7148,   0.9399,   1.6039,   0.2153,   0.5004,   0.7045,   0.9399,   1.7462,   0.1947,   0.4769,   0.7271,   0.9805,   1.5302
197208,   0.2444,   0.4904,   0.7271,   0.9663,   1.6973,   0.2455,   0.4946,   0.7310,   0.9633,   1.8527,   0.2274,   0.4845,   0.7158,   0.9404,   1.5932,   0.2163,   0.5019,   0.7053,   0.9402,   1.7567,   0.1938,   0.4765,   0.7269,   0.9818,   1.5304
197209,   0.2454,   0.4903,   0.7283,   0.9663,   1.6914,   0.2456,   0.4936,   0.7306,   0.9631,   1.8695,   0.2298,   0.4863,   0.7152,   0.9402,   1.5943,   0.2161,   0.5016,   0.7046,   0.9394,   1.7608,   0.1947,   0.4775,   0.7272,   0.9802,   1.5298
197210,   0.2444,   0.4904,   0.7285,   0.9666,   1.6924,   0.2453,   0.4940,   0.7303,   0.9638,   1.8556,   0.2270,   0.4869,   0.7150,   0.9395,   1.5887,   0.2146,   0.5030,   0.7038,   0.9385,   1.7646,   0.1941,   0.4782,   0.7273,   0.9811,   1.5318
197211,   0.2436,   0.4902,   0.7289,   0.9661,   1.6902,   0.2453,   0.4925,   0.7320,   0.9626,   1.8437,   0.2271,   0.4880,   0.7163,   0.9399,   1.6142,   0.2155,   0.5036,   0.7036,   0.9379,   1.7599,   0.1941,   0.4790,   0.7285,   0.9813,   1.5278
197212,   0.2432,   0.4911,   0.7295,   0.9653,   1.6909,   0.2466,   0.4934,   0.7325,   0.9634,   1.8522,   0.2267,   0.4889,   0.7166,   0.9397,   1.6194,   0.2166,   0.5039,   0.7032,   0.9384,   1.7729,   0.1954,   0.4789,   0.7288,   0.9818,   1.5298
197301,   0.2448,   0.4915,   0.7298,   0.9655,   1.6940,   0.2444,   0.4924,   0.7329,   0.9637,   1.8504,   0.2256,   0.4893,   0.7171,   0.9378,   1.6193,   0.2157,   0.5033,   0.7029,   0.9378,   1.7689,   0.1951,   0.4793,   0.7299,   0.9832,   1.5250
197302,   0.2472,   0.4924,   0.7294,   0.9648,   1.6954,   0.2445,   0.4925,   0.7328,   0.9639,   1.8300,   0.2263,   0.4905,   0.7188,   0.9374,   1.6171,   0.2135,   0.5022,   0.7028,   0.9378,   1.7715,   0.1941,   0.4796,   0.7306,   0.9822,   1.5304
197303,   0.2468,   0.4913,   0.7304,   0.9654,   1.6993,   0.2473,   0.4932,   0.7340,   0.9626,   1.8492,   0.2268,   0.4907,   0.7204,   0.9373,   1.6116,   0.2150,   0.5026,   0.7030,   0.9377,   1.7731,   0.1934,   0.4793,   0.7307,   0.9821,   1.5315
197304,   0.2487,   0.4904,   0.7316,   0.9658,   1.7056,   0.2487,   0.4937,   0.7341,   0.9633,   1.8514,   0.2278,   0.4913,   0.7210,   0.9369,   1.6069,   0.2142,   0.5033,   0.7031,   0.9379,   1.7947,   0.1933,   0.4799,   0.7315,   0.9816,   1.5386
197305,   0.2520,   0.4912,   0.7312,   0.9669,   1.6992,   0.2489,   0.4923,   0.7354,   0.9623,   1.8248,   0.2317,   0.4938,   0.7221,   0.9367,   1.6092,   0.2158,   0.5027,   0.7036,   0.9388,   1.7903,   0.1935,   0.4805,   0.7322,   0.9820,   1.5397
197306,   0.2539,   0.4925,   0.7310,   0.9675,   1.6987,   0.2489,   0.4939,   0.7355,   0.9618,   1.8023,   0.2356,   0.4960,   0.7237,   0.9388,   1.6088,   0.2152,   0.5034,   0.7036,   0.9381,   1.7785,   0.1930,   0.4814,   0.7325,   0.9831,   1.5409
197307,   0.2203,   0.5045,   0.7441,   1.0126,   1.8260,   0.2219,   0.4962,   0.7469,   0.9931,   1.8233,   0.2211,   0.5127,   0.7523,   0.9886,   1.6556,   0.2179,   0.5071,   0.7520,   0.9982,   1.7758,   0.1838,   0.5084,   0.7327,   0.9667,   1.4772
197308,   0.2206,   0.5034,   0.7435,   1.0115,   1.8274,   0.2191,   0.4951,   0.7458,   0.9941,   1.8530,   0.2188,   0.5105,   0.7518,   0.9885,   1.6880,   0.2181,   0.5059,   0.7513,   0.9997,   1.7662,   0.1853,   0.5086,   0.7327,   0.9665,   1.4680
197309,   0.2209,   0.5031,   0.7432,   1.0115,   1.8473,   0.2158,   0.4948,   0.7458,   0.9943,   1.8360,   0.2173,   0.5100,   0.7515,   0.9891,   1.7017,   0.2179,   0.5049,   0.7499,   1.0001,   1.7710,   0.1856,   0.5098,   0.7328,   0.9665,   1.4669
197310,   0.2213,   0.5032,   0.7438,   1.0112,   1.8481,   0.2165,   0.4954,   0.7453,   0.9950,   1.8291,   0.2177,   0.5102,   0.7514,   0.9881,   1.6956,   0.2181,   0.5051,   0.7510,   1.0003,   1.7604,   0.1883,   0.5103,   0.7335,   0.9662,   1.4727
197311,   0.2222,   0.5047,   0.7448,   1.0118,   1.8368,   0.2154,   0.4958,   0.7456,   0.9949,   1.8544,   0.2188,   0.5106,   0.7501,   0.9884,   1.7222,   0.2192,   0.5054,   0.7504,   0.9987,   1.7913,   0.1886,   0.5109,   0.7329,   0.9657,   1.4826
197312,   0.2225,   0.5045,   0.7462,   1.0108,   1.8574,   0.2171,   0.4953,   0.7463,   0.9965,   1.9867,   0.2220,   0.5107,   0.7496,   0.9872,   1.6991,   0.2208,   0.5041,   0.7500,   1.0000,   1.8132,   0.1877,   0.5125,   0.7314,   0.9645,   1.4925
197401,   0.2224,   0.5048,   0.7478,   1.0117,   1.8718,   0.2144,   0.4943,   0.7466,   0.9977,   1.9535,   0.2232,   0.5115,   0.7501,   0.9880,   1.7222,   0.2206,   0.5038,   0.7494,   1.0004,   1.8291,   0.1890,   0.5127,   0.7319,   0.9632,   1.5013
197402,   0.2243,   0.5066,   0.7468,   1.0105,   1.8840,   0.2128,   0.4946,   0.7473,   0.9964,   1.9643,   0.2214,   0.5123,   0.7514,   0.9895,   1.7200,   0.2227,   0.5057,   0.7493,   1.0015,   1.8151,   0.1899,   0.5116,   0.7334,   0.9656,   1.5045
197403,   0.2233,   0.5072,   0.7459,   1.0106,   1.8706,   0.2096,   0.4938,   0.7479,   0.9971,   1.9439,   0.2223,   0.5127,   0.7517,   0.9890,   1.7182,   0.2246,   0.5056,   0.7487,   1.0007,   1.8122,   0.1909,   0.5115,   0.7336,   0.9652,   1.5055
197404,   0.2242,   0.5073,   0.7465,   1.0119,   1.8534,   0.2089,   0.4936,   0.7469,   0.9991,   1.9320,   0.2231,   0.5122,   0.7517,   0.9894,   1.7188,   0.2247,   0.5059,   0.7490,   1.0004,   1.8010,   0.1905,   0.5111,   0.7337,   0.9656,   1.5072
197405,   0.2234,   0.5081,   0.7457,   1.0129,   1.8507,   0.2125,   0.4931,   0.7469,   0.9995,   1.9248,   0.2199,   0.5114,   0.7514,   0.9906,   1.7205,   0.2242,   0.5062,   0.7491,   1.0023,   1.8004,   0.1908,   0.5107,   0.7336,   0.9666,   1.5216
197406,   0.2250,   0.5085,   0.7453,   1.0138,   1.8495,   0.2109,   0.4921,   0.7472,   0.9996,   1.8990,   0.2166,   0.5102,   0.7513,   0.9909,   1.7203,   0.2228,   0.5071,   0.7486,   1.0029,   1.7775,   0.1891,   0.5104,   0.7331,   0.9663,   1.5275
197407,   0.3933,   0.8813,   1.2633,   1.7026,   3.1049,   0.4208,   0.8581,   1.2610,   1.6899,   2.9474,   0.3843,   0.8646,   1.2388,   1.6523,   2.8570,   0.3640,   0.8676,   1.2499,   1.7044,   2.5440,   0.2940,   0.8333,   1.1547,   1.7136,   2.3701
197408,   0.3947,   0.8817,   1.2632,   1.7022,   3.1073,   0.4232,   0.8593,   1.2609,   1.6935,   2.9513,   0.3868,   0.8675,   1.2389,   1.6515,   2.8896,   0.3658,   0.8669,   1.2494,   1.7036,   2.5380,   0.2985,   0.8301,   1.1572,   1.7159,   2.3808
197409,   0.3941,   0.8825,   1.2638,   1.7024,   3.1064,   0.4250,   0.8569,   1.2634,   1.6942,   2.9776,   0.3844,   0.8630,   1.2395,   1.6541,   2.9078,   0.3654,   0.8678,   1.2496,   1.7057,   2.5419,   0.2966,   0.8325,   1.1545,   1.7151,   2.3865
197410,   0.3932,   0.8867,   1.2637,   1.7054,   3.1007,   0.4320,   0.8599,   1.2648,   1.6937,   2.9477,   0.3938,   0.8621,   1.2385,   1.6527,   2.9335,   0.3676,   0.8673,   1.2492,   1.7038,   2.5325,   0.3041,   0.8344,   1.1548,   1.7110,   2.3889
197411,   0.3918,   0.8836,   1.2629,   1.7040,   3.1121,   0.4303,   0.8556,   1.2643,   1.6911,   2.9572,   0.3885,   0.8598,   1.2377,   1.6537,   2.9451,   0.3651,   0.8701,   1.2495,   1.7051,   2.5457,   0.3027,   0.8295,   1.1538,   1.7107,   2.3974
197412,   0.3905,   0.8846,   1.2631,   1.7013,   3.1168,   0.4317,   0.8547,   1.2608,   1.6924,   2.9754,   0.3890,   0.8599,   1.2370,   1.6534,   2.9442,   0.3663,   0.8712,   1.2517,   1.7084,   2.5405,   0.3037,   0.8284,   1.1558,   1.7086,   2.3871
197501,   0.3884,   0.8861,   1.2631,   1.7004,   3.0846,   0.4276,   0.8541,   1.2614,   1.6907,   2.9679,   0.3915,   0.8603,   1.2379,   1.6520,   2.9474,   0.3650,   0.8736,   1.2525,   1.7094,   2.5376,   0.3061,   0.8283,   1.1539,   1.7057,   2.3640
197502,   0.3865,   0.8847,   1.2642,   1.6989,   3.1089,   0.4327,   0.8557,   1.2593,   1.6925,   3.0007,   0.3956,   0.8582,   1.2372,   1.6530,   2.9464,   0.3750,   0.8749,   1.2507,   1.7105,   2.5385,   0.3056,   0.8296,   1.1552,   1.7061,   2.3927
197503,   0.3873,   0.8830,   1.2628,   1.6965,   3.1395,   0.4251,   0.8552,   1.2587,   1.6957,   3.0545,   0.3938,   0.8611,   1.2363,   1.6512,   2.9466,   0.3701,   0.8736,   1.2509,   1.7120,   2.5483,   0.3000,   0.8276,   1.1545,   1.7069,   2.3931
197504,   0.3886,   0.8849,   1.2644,   1.6964,   3.1265,   0.4263,   0.8516,   1.2573,   1.6955,   3.0506,   0.3965,   0.8589,   1.2360,   1.6509,   2.9070,   0.3671,   0.8747,   1.2530,   1.7184,   2.5408,   0.2999,   0.8274,   1.1543,   1.7131,   2.3909
197505,   0.3861,   0.8814,   1.2646,   1.6948,   3.1115,   0.4277,   0.8486,   1.2601,   1.6981,   3.0464,   0.3955,   0.8560,   1.2366,   1.6555,   2.9265,   0.3657,   0.8748,   1.2534,   1.7269,   2.5469,   0.3010,   0.8253,   1.1540,   1.7183,   2.4013
197506,   0.3883,   0.8796,   1.2671,   1.6944,   3.1056,   0.4253,   0.8473,   1.2585,   1.6981,   3.1030,   0.3964,   0.8549,   1.2366,   1.6570,   2.8961,   0.3664,   0.8763,   1.2534,   1.7248,   2.5408,   0.3007,   0.8257,   1.1545,   1.7127,   2.4210
197507,   0.6702,   1.3898,   1.9055,   2.6075,   5.0174,   0.6824,   1.3831,   1.9055,   2.5790,   4.6653,   0.6798,   1.3750,   1.8958,   2.5313,   4.2300,   0.6057,   1.3773,   1.8508,   2.6347,   4.0595,   0.5289,   1.3202,   1.8295,   2.4354,   4.4490
197508,   0.6722,   1.3918,   1.9061,   2.6061,   5.0131,   0.6883,   1.3830,   1.9055,   2.5769,   4.6848,   0.6904,   1.3745,   1.8993,   2.5360,   4.2369,   0.6047,   1.3768,   1.8491,   2.6406,   4.0481,   0.5334,   1.3217,   1.8292,   2.4350,   4.4726
197509,   0.6701,   1.3956,   1.9051,   2.6045,   4.9958,   0.6982,   1.3835,   1.9054,   2.5754,   4.5207,   0.6910,   1.3777,   1.8999,   2.5331,   4.2084,   0.6076,   1.3766,   1.8512,   2.6384,   4.0419,   0.5360,   1.3211,   1.8283,   2.4341,   4.4114
197510,   0.6679,   1.3974,   1.9060,   2.6034,   4.9645,   0.6909,   1.3841,   1.9082,   2.5700,   4.5121,   0.6927,   1.3775,   1.9005,   2.5337,   4.2276,   0.6086,   1.3770,   1.8516,   2.6442,   4.0404,   0.5369,   1.3210,   1.8296,   2.4342,   4.4388
197511,   0.6686,   1.3984,   1.9044,   2.5990,   4.9175,   0.6838,   1.3855,   1.9083,   2.5679,   4.5018,   0.6948,   1.3819,   1.9014,   2.5282,   4.2080,   0.6078,   1.3796,   1.8510,   2.6559,   4.0240,   0.5330,   1.3221,   1.8306,   2.4370,   4.4042
197512,   0.6707,   1.3973,   1.9032,   2.5973,   4.9116,   0.6848,   1.3814,   1.9082,   2.5757,   4.5160,   0.6948,   1.3810,   1.9021,   2.5313,   4.2092,   0.6071,   1.3777,   1.8503,   2.6599,   4.0291,   0.5305,   1.3238,   1.8322,   2.4354,   4.3953
197601,   0.6672,   1.3980,   1.9022,   2.5978,   4.9152,   0.6852,   1.3821,   1.9087,   2.5746,   4.5256,   0.6974,   1.3816,   1.9019,   2.5295,   4.2196,   0.6102,   1.3789,   1.8508,   2.6608,   4.0228,   0.5331,   1.3230,   1.8323,   2.4345,   4.3572
197602,   0.6673,   1.4006,   1.9038,   2.6038,   4.9454,   0.6843,   1.3822,   1.9069,   2.5770,   4.5403,   0.6976,   1.3835,   1.8993,   2.5302,   4.2444,   0.6129,   1.3809,   1.8506,   2.6720,   4.0268,   0.5346,   1.3243,   1.8334,   2.4307,   4.4679
197603,   0.6678,   1.3983,   1.9023,   2.6067,   4.9999,   0.6888,   1.3803,   1.9093,   2.5750,   4.6109,   0.6957,   1.3832,   1.8981,   2.5333,   4.2867,   0.6106,   1.3823,   1.8523,   2.6706,   4.0314,   0.5393,   1.3261,   1.8338,   2.4311,   4.5675
197604,   0.6660,   1.4016,   1.9037,   2.6066,   4.9841,   0.6864,   1.3805,   1.9118,   2.5783,   4.6386,   0.7005,   1.3842,   1.9001,   2.5310,   4.3073,   0.6104,   1.3820,   1.8520,   2.6617,   4.0124,   0.5367,   1.3254,   1.8319,   2.4308,   4.6226
197605,   0.6664,   1.4002,   1.9037,   2.6028,   4.9844,   0.6865,   1.3800,   1.9125,   2.5817,   4.6151,   0.6998,   1.3839,   1.9012,   2.5298,   4.3080,   0.6108,   1.3825,   1.8535,   2.6648,   4.0160,   0.5397,   1.3252,   1.8307,   2.4311,   4.6533
197606,   0.6690,   1.3966,   1.9027,   2.6031,   4.9758,   0.6853,   1.3832,   1.9119,   2.5837,   4.6019,   0.6988,   1.3803,   1.9014,   2.5298,   4.3250,   0.6101,   1.3818,   1.8540,   2.6615,   4.0276,   0.5416,   1.3220,   1.8296,   2.4338,   4.6019
197607,   0.4822,   0.9995,   1.3821,   1.8178,   3.2132,   0.4924,   0.9852,   1.3879,   1.8095,   3.0486,   0.4576,   0.9809,   1.3793,   1.7928,   2.9554,   0.4797,   0.9940,   1.3668,   1.7930,   2.7952,   0.4235,   0.9382,   1.3592,   1.7467,   2.8794
197608,   0.4824,   0.9994,   1.3823,   1.8190,   3.1938,   0.4941,   0.9864,   1.3885,   1.8094,   3.0471,   0.4582,   0.9822,   1.3794,   1.7918,   2.9453,   0.4800,   0.9940,   1.3669,   1.7932,   2.7896,   0.4232,   0.9387,   1.3579,   1.7448,   2.8991
197609,   0.4823,   0.9998,   1.3815,   1.8181,   3.1673,   0.4985,   0.9866,   1.3881,   1.8117,   3.0179,   0.4592,   0.9833,   1.3794,   1.7912,   2.9311,   0.4783,   0.9947,   1.3656,   1.7923,   2.7902,   0.4223,   0.9390,   1.3569,   1.7438,   2.8832
197610,   0.4829,   1.0007,   1.3810,   1.8182,   3.1596,   0.5033,   0.9867,   1.3878,   1.8117,   3.0196,   0.4604,   0.9814,   1.3783,   1.7927,   2.9202,   0.4791,   0.9944,   1.3638,   1.7947,   2.7889,   0.4226,   0.9382,   1.3580,   1.7452,   2.8763
197611,   0.4817,   0.9995,   1.3818,   1.8192,   3.1577,   0.5041,   0.9883,   1.3876,   1.8106,   3.0158,   0.4644,   0.9773,   1.3786,   1.7911,   2.9073,   0.4793,   0.9942,   1.3637,   1.7930,   2.7857,   0.4240,   0.9375,   1.3569,   1.7438,   2.8731
